,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
24_17231815861771.png,E,B,A,E,D,E,B,D,A,C,E,B,A,B,E,E,A,A,B,D,B,B,D,D,D,B,D,B,B,B,C,B,B,B,*,C,B,C,C,C,B,A,D,D,C,C,D,D,D,B,B,C,C,D,C,B
24_17231890531771.png,E,B,B,E,A,E,B,D,A,C,C,B,A,B,C,B,A,E,B,E,B,B,C,B,D,B,D,B,C,A,B,D,D,B,C,C,B,C,A,C,B,A,D,B,C,D,D,C,D,B,D,C,D,D,C,B
24_17231868661101.png,A,B,C,A,C,D,A,B,C,D,C,C,B,A,E,A,D,C,D,C,B,B,E,E,C,B,D,B,B,C,C,A,C,B,D,C,D,#,C,B,D,B,A,B,A,A,A,D,B,D,C,C,C,B,C,C
24_17231887311101.png,A,B,C,A,E,A,B,A,B,D,A,A,B,B,E,B,D,A,C,C,B,E,E,E,C,D,A,B,B,C,C,B,E,D,C,C,D,A,C,B,B,B,A,*,A,E,B,B,A,D,C,C,C,C,C,C
24_17231802351771.png,B,C,E,B,C,D,B,E,A,D,E,B,B,D,E,E,B,A,B,D,B,B,D,B,E,C,D,B,B,A,B,A,B,B,C,C,B,C,C,C,A,A,D,B,C,C,B,B,B,A,D,D,C,C,C,C
24_17231828911771.png,E,B,B,B,C,E,B,D,A,C,C,B,B,B,C,C,B,B,B,C,B,A,D,B,D,B,D,B,B,A,B,D,D,B,C,C,B,C,C,C,E,A,D,B,C,D,D,C,C,A,D,C,B,D,D,B
24_1723182788511.png,D,#,C,D,C,B,D,D,D,E,E,D,D,E,D,E,E,B,B,B,B,A,E,A,C,D,C,B,B,C,D,D,C,D,A,B,A,D,A,D,C,E,C,A,C,E,B,D,D,A,C,A,B,C,E,E
24_17231868531101.png,A,D,C,A,#,A,C,E,D,E,D,C,B,A,E,A,B,E,A,A,B,B,D,E,C,A,A,B,B,B,C,D,A,B,D,C,D,A,C,B,D,B,A,C,A,E,C,D,A,C,C,C,B,C,C,B
24_17231908721771.png,E,A,A,D,C,E,B,D,A,D,E,B,B,B,E,E,B,E,B,C,B,B,C,B,B,A,D,B,B,A,B,D,A,B,D,C,B,B,C,A,E,A,D,B,D,D,A,D,D,B,D,D,B,B,C,B
24_17231894731101.png,A,E,B,C,E,A,B,B,C,A,A,A,A,A,E,D,D,C,A,E,C,A,D,E,E,D,D,B,B,C,C,A,C,E,D,B,C,D,C,B,D,A,A,B,C,E,B,B,A,D,C,C,C,B,B,C
24_17231909761101.png,A,D,D,D,C,A,C,B,C,B,A,C,B,A,E,A,D,C,A,C,B,A,D,B,B,C,A,B,A,B,B,B,B,B,D,D,B,C,B,C,A,A,C,A,C,B,B,B,B,C,C,C,C,C,A,B
24_17231822031101.png,A,B,C,A,D,A,B,B,D,D,A,C,B,A,C,C,D,C,A,C,C,B,B,E,D,C,A,B,B,B,D,A,D,B,D,C,A,A,C,A,E,B,B,B,A,B,C,C,B,D,C,C,C,B,D,C
24_17231828971771.png,E,B,B,B,C,E,B,D,A,C,C,B,B,D,C,C,B,E,B,C,B,A,D,B,D,C,D,B,B,A,B,A,D,B,C,C,B,C,E,C,B,A,D,B,C,D,D,C,C,A,D,C,B,D,C,B
24_17231874921771.png,E,C,B,E,C,E,B,D,A,C,C,B,B,B,E,E,B,E,B,C,B,A,B,B,D,C,D,B,B,A,B,D,E,B,C,C,B,C,A,C,D,A,D,#,C,D,D,C,E,E,D,D,D,B,C,B
24_17231890541771.png,E,A,B,E,C,D,B,D,A,C,C,B,B,A,C,D,B,A,B,D,B,C,D,C,D,C,D,B,B,A,B,D,D,B,C,C,B,C,A,C,B,A,D,B,C,D,D,C,C,C,D,C,D,D,C,B
24_17231802301771.png,E,A,D,E,C,D,B,A,A,C,E,B,B,C,D,E,D,A,B,D,B,B,C,B,E,C,D,C,A,A,B,A,B,B,D,C,C,C,A,C,D,A,D,B,B,C,C,B,C,B,D,D,B,D,A,B
24_17231908841771.png,B,B,E,E,E,E,B,A,D,C,C,B,B,A,E,E,B,A,B,C,B,D,C,C,E,C,D,B,B,A,B,A,A,B,C,B,C,D,D,A,A,A,D,D,C,C,C,B,E,B,D,A,D,A,D,B
24_17231828991771.png,E,B,B,B,C,E,B,D,A,C,C,B,B,D,C,C,B,A,B,C,B,A,D,B,A,B,D,B,B,A,B,D,D,B,C,C,B,C,B,C,B,A,D,D,C,D,D,C,C,B,D,C,D,B,D,B
24_17232184141101.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
24_1723182785511.png,E,E,A,A,C,B,E,A,D,D,D,E,B,B,C,C,A,D,B,D,E,D,A,C,E,C,C,C,D,B,D,B,E,D,D,B,D,D,D,C,A,A,D,C,B,D,A,C,A,B,B,C,C,C,B,D
24_17231864271771.png,E,A,A,E,C,E,C,E,C,C,C,B,B,B,A,C,E,A,B,C,B,B,C,C,E,C,D,B,B,A,A,D,D,B,C,C,B,C,C,C,B,A,D,B,C,D,A,C,C,B,D,D,D,D,B,B
24_17231887551101.png,A,C,C,A,E,D,B,B,C,E,A,A,B,B,E,E,B,A,B,C,B,B,B,E,D,D,D,B,A,C,A,B,C,A,D,C,A,D,C,B,D,A,A,D,A,A,B,B,A,D,C,C,C,A,C,C
24_17231829091771.png,E,B,B,B,C,E,B,D,A,C,C,B,B,B,C,B,B,E,B,C,B,B,D,B,D,#,D,B,B,A,A,B,D,B,C,C,D,C,C,C,B,A,D,B,C,D,D,C,E,A,D,C,D,C,C,B
24_17231908871771.png,B,B,A,E,D,E,B,C,A,D,B,B,A,B,C,E,A,A,B,C,B,A,E,B,D,C,D,B,A,D,A,C,D,C,D,B,A,D,C,A,B,A,D,A,C,D,B,B,D,B,C,D,C,B,B,C
24_17231894831101.png,A,C,A,A,E,A,A,B,C,D,A,A,A,A,E,B,D,A,E,B,B,B,D,E,C,D,D,B,B,B,C,D,E,A,D,C,B,D,C,A,E,A,A,B,C,E,B,B,A,D,C,B,C,D,B,C
24_17231802281771.png,E,A,B,E,C,D,B,D,B,C,D,B,B,E,E,E,A,A,B,C,B,B,C,B,A,A,D,B,B,A,A,A,A,B,D,C,D,B,C,C,A,A,D,B,C,D,D,D,B,B,D,A,A,A,C,A
24_17231829071771.png,E,B,B,B,C,E,B,D,C,C,C,B,B,D,C,B,B,E,B,E,B,B,D,B,D,B,D,B,B,A,D,B,D,B,C,C,B,D,B,C,B,A,D,D,C,D,D,C,C,A,D,C,D,B,D,B
24_17231829061771.png,E,B,A,B,C,E,B,D,A,C,C,B,E,B,C,B,B,E,B,C,B,A,E,B,D,B,D,B,B,A,B,C,D,B,C,C,B,C,D,C,D,A,D,B,C,D,D,D,D,A,D,C,A,E,C,B
24_17231821891101.png,A,E,C,A,E,A,D,B,C,E,A,C,B,A,D,A,D,A,A,C,E,B,E,E,C,B,A,B,B,C,A,B,C,B,D,C,B,C,C,A,D,C,B,B,B,E,B,B,A,D,C,C,C,C,B,A
24_17231894081771.png,E,A,E,E,B,D,B,D,D,C,E,B,B,D,E,E,A,B,A,B,B,B,A,B,A,C,B,B,B,C,D,A,C,A,C,C,D,B,D,C,D,A,D,D,B,D,B,B,E,D,B,C,C,A,B,A
24_17231864251771.png,E,A,A,E,A,D,B,E,A,C,E,B,B,D,E,C,B,E,A,C,B,B,C,B,E,B,D,B,B,A,A,C,C,B,*,C,B,B,A,C,D,A,D,B,C,D,D,C,A,A,D,C,A,A,B,B
24_17231815811771.png,E,B,A,E,C,D,C,D,A,C,E,B,B,D,C,A,B,A,B,C,B,B,D,C,D,B,C,B,B,A,A,D,D,A,C,C,B,C,A,A,B,A,E,B,C,D,A,C,A,A,D,C,D,E,A,B
24_17231802471771.png,E,C,A,E,A,D,B,E,A,C,E,B,A,B,C,C,A,C,A,C,B,B,C,B,E,A,D,B,B,A,A,D,D,B,C,C,B,C,B,C,D,A,D,B,C,D,A,C,C,B,D,C,D,A,D,B
24_17231887611101.png,A,D,C,A,E,D,D,B,C,D,E,C,C,D,E,E,D,A,B,C,B,B,D,E,D,B,A,B,A,C,B,E,E,C,D,B,C,C,C,B,B,B,B,B,C,C,B,B,C,C,C,B,B,A,C,C
24_1723182826511.png,D,E,D,B,C,A,B,A,A,B,B,D,B,B,C,E,A,E,A,B,B,A,D,E,E,C,C,A,B,B,A,D,D,A,D,B,D,B,D,C,A,A,D,C,B,C,C,B,B,#,B,C,A,D,D,A
24_17231864291771.png,E,A,E,E,C,E,C,D,A,C,E,B,B,C,C,B,B,A,B,C,B,C,A,B,D,A,D,B,B,A,D,B,B,B,D,C,B,*,A,C,E,A,C,B,C,D,C,B,C,B,D,C,A,A,D,B
24_17231908601771.png,E,A,E,E,C,E,B,D,E,C,E,B,A,B,E,E,C,E,B,D,B,A,C,B,D,C,D,B,A,A,A,D,D,A,C,C,B,C,E,C,D,A,D,A,C,A,D,C,D,B,D,C,D,C,D,B
24_1723182804511.png,A,E,B,C,A,A,B,A,A,D,B,D,C,C,C,D,A,D,B,D,A,B,B,#,D,D,C,C,B,B,D,A,C,A,D,D,B,B,D,D,A,B,D,C,D,A,B,B,E,C,B,C,A,D,A,D
24_17231864461771.png,E,B,E,E,C,E,B,D,D,C,E,B,E,B,D,B,E,A,A,D,B,B,A,C,D,A,D,B,B,A,B,C,B,B,C,C,B,C,D,C,A,A,D,A,C,D,B,C,C,A,D,D,B,B,C,B
24_17231864201771.png,E,B,B,E,C,E,B,D,C,C,E,B,A,B,C,C,B,B,B,D,B,B,C,B,D,A,D,B,B,A,D,A,B,B,C,C,C,B,E,C,E,A,D,A,A,A,B,B,B,C,D,C,C,D,D,B
24_1723182806511.png,E,E,E,A,A,A,D,A,B,D,E,D,B,B,D,E,A,D,B,D,A,C,E,B,D,C,B,B,C,B,D,A,D,A,D,C,C,A,B,D,B,B,D,C,B,C,D,B,A,C,B,C,A,C,B,E
24_17231887331101.png,A,C,A,A,E,A,B,A,C,D,A,A,B,C,D,E,D,A,B,C,A,B,D,E,D,D,A,B,B,C,D,C,B,A,D,C,B,C,D,B,C,D,B,D,C,E,B,B,A,B,C,C,B,D,B,A
24_17231887541101.png,A,E,C,A,C,D,E,B,C,E,A,A,B,A,E,E,D,A,B,C,B,B,D,E,B,B,E,B,B,C,D,D,A,B,D,D,A,D,D,A,D,A,A,D,D,B,A,B,A,D,B,A,C,C,D,C
24_17231890581771.png,E,B,B,E,E,D,B,D,C,C,C,B,B,D,E,E,C,E,B,C,B,B,C,B,E,C,D,B,C,A,B,C,D,B,C,C,B,C,B,C,B,A,D,B,C,D,C,C,A,B,D,C,B,A,D,B
24_17231908611771.png,E,B,B,E,C,D,B,D,A,C,E,B,B,D,E,E,B,E,B,D,B,B,C,C,D,A,D,B,B,A,A,A,D,B,C,C,B,C,A,C,C,A,D,C,C,D,D,D,C,A,D,C,C,B,D,B
24_17232186041771.png,E,B,A,E,A,D,B,D,A,C,E,B,B,B,D,C,A,B,B,D,B,B,C,B,B,C,D,B,B,A,B,B,D,C,C,C,C,D,C,A,C,A,D,A,B,D,B,A,C,B,D,A,B,A,B,B
24_1723182787511.png,E,E,E,E,C,D,D,D,D,D,E,D,B,C,C,D,D,D,D,A,B,A,D,A,D,C,D,C,B,B,D,D,D,B,D,A,D,B,A,B,D,B,C,B,B,C,B,B,B,B,D,A,B,D,B,B
24_17231817991101.png,A,A,D,E,D,A,B,B,C,E,E,A,A,B,B,E,D,A,D,C,B,B,D,E,B,C,E,B,B,C,A,A,C,B,D,C,A,D,B,B,D,B,A,B,B,A,A,B,A,B,D,C,B,A,A,C
24_17231866331771.png,B,A,B,E,C,E,B,C,E,C,E,B,B,A,C,E,B,A,C,C,B,B,A,B,A,C,D,B,B,A,B,A,B,B,C,C,B,C,C,A,E,A,D,B,A,A,E,A,C,B,A,C,B,A,D,C
24_17231894951101.png,A,D,A,A,E,A,B,B,C,D,E,A,A,B,E,A,A,C,A,C,B,B,E,E,B,B,D,B,B,B,B,B,C,A,D,A,D,B,D,C,E,B,B,A,B,E,B,B,A,D,C,A,A,D,A,C
24_1723182777511.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
24_17232182381771.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
24_1723182827511.png,D,E,D,B,C,A,A,A,B,D,C,B,C,A,C,E,A,B,D,D,B,C,C,E,C,D,C,C,C,A,A,A,B,A,D,B,B,B,D,C,E,D,D,B,A,C,D,A,B,C,B,C,C,A,B,E
24_17231874901771.png,D,D,A,*,C,E,B,D,E,D,C,B,B,B,E,C,E,D,A,E,B,A,E,B,E,D,D,B,B,A,D,D,D,B,C,C,D,C,B,C,D,A,D,#,B,D,C,D,C,B,D,C,B,C,C,B
24_17231887431101.png,A,A,C,A,E,D,B,B,D,E,A,C,B,C,E,D,D,A,A,C,A,E,D,E,A,B,A,B,B,C,A,C,E,B,D,C,A,D,B,B,E,B,A,B,D,A,B,B,A,D,C,C,D,C,A,E
24_1723182807511.png,D,E,D,B,C,A,B,A,A,A,B,D,B,B,C,D,E,B,D,D,E,A,D,C,E,D,C,D,B,C,D,C,B,A,D,D,B,C,C,C,E,B,D,C,B,A,B,B,C,C,B,C,A,D,B,C
24_17231887391101.png,A,D,C,A,C,A,B,B,C,E,A,A,B,E,E,E,C,A,B,C,B,B,D,E,C,A,A,B,B,C,C,A,B,B,D,C,D,A,B,B,A,B,B,B,A,B,B,C,A,D,C,C,A,A,D,E
24_17231908851771.png,B,B,E,E,A,D,B,A,B,C,E,B,B,B,E,E,E,A,A,C,B,C,D,C,D,B,D,C,B,A,A,D,B,B,C,C,D,B,A,A,E,A,D,B,C,D,D,C,A,B,C,C,B,C,D,C
24_17232179561771.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
24_17231909781101.png,A,C,C,E,D,A,B,B,C,D,A,A,B,A,E,A,C,C,A,C,B,B,E,E,C,B,D,A,B,C,C,C,D,B,E,D,B,B,C,A,E,A,B,B,C,D,A,C,B,C,B,A,B,A,B,D
24_17231817791101.png,A,C,A,A,D,D,A,B,C,E,A,C,B,D,E,A,D,C,A,C,B,A,D,E,D,B,A,B,B,C,C,C,D,B,D,C,D,B,C,B,D,A,A,C,C,B,B,A,A,C,C,C,C,C,C,C
24_1723182781511.png,E,E,D,E,D,C,A,E,D,C,D,B,E,C,E,D,E,A,B,A,E,B,A,D,B,B,D,C,B,B,C,C,C,A,A,B,D,C,B,D,C,B,A,A,B,D,D,A,A,C,D,C,B,C,B,C
24_17231821981101.png,A,A,D,A,E,A,B,B,D,E,A,C,A,A,C,A,D,C,A,C,B,B,D,E,C,B,A,B,B,C,C,C,D,B,D,C,A,B,C,B,D,B,A,C,A,B,D,B,A,D,C,C,B,A,B,C
24_17231894811101.png,A,E,C,B,C,A,B,B,C,E,A,A,A,A,E,A,D,A,C,E,B,B,D,E,D,C,D,B,B,C,A,C,D,B,D,C,B,C,D,A,D,A,A,C,B,E,B,B,B,B,C,C,A,D,D,C
24_17231894061771.png,E,A,C,B,C,D,E,D,A,C,E,B,B,B,E,E,B,C,A,E,B,A,C,B,D,A,D,B,A,A,A,C,C,E,D,D,C,C,A,C,D,A,D,B,C,D,B,D,E,B,D,C,D,B,C,B
24_17231815591771.png,E,B,B,E,C,D,B,D,A,C,C,B,B,B,C,E,A,E,B,D,B,B,C,B,E,A,D,B,B,A,B,B,B,B,C,C,B,B,D,C,A,A,D,B,C,D,D,C,D,C,B,C,A,C,B,B
24_17231821861101.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
24_17231864351771.png,E,B,A,E,A,E,B,E,A,C,E,B,B,D,E,B,B,E,B,A,B,A,C,B,D,C,D,B,B,A,B,D,D,B,C,C,A,C,B,C,D,A,D,B,C,D,C,B,C,A,D,C,A,B,C,B
24_1723182822511.png,A,E,D,C,E,B,C,A,B,D,D,C,E,A,C,D,D,B,A,E,B,B,D,E,C,A,C,D,A,B,D,B,E,A,C,D,B,A,D,B,B,D,D,A,C,A,C,D,A,B,B,B,A,C,C,D
24_17231874791771.png,E,B,B,E,A,D,B,D,C,C,C,B,E,B,E,E,B,E,B,D,B,A,C,B,D,B,D,B,B,A,B,E,D,B,C,C,B,C,A,C,C,A,D,#,C,C,D,D,C,B,D,C,C,C,C,B
24_17231815581771.png,B,A,A,E,C,D,B,D,A,D,E,B,E,B,C,E,B,C,B,D,B,A,C,B,E,A,B,B,B,A,A,D,D,B,C,C,B,B,B,C,B,A,D,B,C,D,D,C,A,A,D,C,B,D,*,B
24_17231864301771.png,E,C,E,E,A,E,B,D,A,C,C,B,B,B,C,C,B,A,C,C,B,C,B,B,E,B,D,B,B,A,B,B,E,B,C,C,B,C,B,A,E,A,D,B,C,D,B,C,C,B,D,D,D,C,D,B
24_17231874751771.png,E,B,B,D,C,E,B,D,A,C,C,B,A,B,D,E,B,C,B,C,B,A,C,B,E,A,D,B,B,A,B,D,D,B,C,C,B,C,C,C,B,A,D,#,C,D,D,C,E,B,D,C,A,A,B,B
24_17231829111771.png,E,B,B,B,C,E,B,C,A,C,C,B,B,B,C,D,B,C,B,C,B,C,D,B,D,D,D,B,B,A,A,C,D,B,C,C,B,C,C,C,B,A,D,B,C,D,D,C,E,A,D,C,B,C,C,B
24_17231802391771.png,E,D,A,E,C,E,B,C,B,C,E,B,B,B,E,B,A,A,C,C,B,A,C,B,A,C,D,B,B,A,A,A,E,B,C,C,B,D,C,D,D,A,D,B,C,B,D,D,A,B,D,C,D,C,D,B
24_17231887201101.png,A,C,C,A,E,A,B,B,C,E,A,A,B,B,D,A,D,C,B,C,A,C,D,E,C,D,A,C,B,C,A,C,D,B,D,C,B,D,B,B,C,B,A,B,A,C,C,B,A,B,C,C,D,B,D,A
24_17231908461771.png,B,B,A,E,A,E,B,C,A,C,E,B,B,B,E,E,D,E,B,C,B,B,C,B,D,A,D,B,B,A,A,A,E,B,C,C,B,C,A,C,B,A,D,D,C,D,B,C,C,B,D,C,A,A,D,B
24_17232186061771.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
24_17231866251771.png,B,A,E,B,C,E,E,E,A,C,C,A,A,A,E,A,C,A,A,E,B,A,A,C,B,C,D,C,A,C,C,B,E,D,C,A,D,B,A,A,B,C,C,C,B,D,D,C,E,B,D,D,D,D,C,D
24_17231815911771.png,B,C,B,D,A,E,B,C,A,C,C,C,D,D,E,E,B,A,A,B,B,A,C,B,D,C,D,D,B,C,A,A,D,A,C,D,C,B,C,C,B,C,D,C,C,D,B,C,C,B,D,D,D,D,B,A
24_17231894931101.png,A,E,A,A,C,A,B,B,C,D,A,B,B,A,D,A,D,B,D,D,B,B,D,E,A,A,D,B,B,C,C,B,A,B,D,B,D,A,D,C,B,B,A,C,A,D,A,D,A,B,D,C,C,D,C,C
24_17232182581101.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
24_17231868641101.png,D,E,C,A,E,A,D,E,D,A,E,A,A,B,C,A,D,A,A,D,B,B,E,E,C,E,C,C,B,B,B,A,A,B,C,C,B,A,D,B,D,A,C,B,C,B,C,B,B,B,A,B,A,C,B,C
24_17231874731771.png,E,A,B,B,C,E,E,D,A,D,C,B,A,D,D,C,B,A,B,C,B,C,C,B,D,B,D,B,B,A,B,A,D,B,C,C,B,C,A,C,A,A,D,#,C,B,C,B,C,C,D,C,D,C,B,B
24_17231887691101.png,A,D,C,A,C,D,B,B,C,E,A,A,B,B,E,A,C,C,B,C,B,B,E,E,D,D,D,B,B,C,A,B,B,A,D,C,D,C,C,B,D,A,A,B,D,A,B,B,A,D,C,C,C,C,C,C
24_17231864321771.png,E,B,E,E,A,D,B,D,C,C,A,B,B,A,C,D,B,A,D,E,B,B,C,B,E,A,D,B,B,A,B,A,D,B,C,C,B,B,A,C,E,A,D,B,C,D,C,B,E,B,D,C,A,D,D,B
24_17231815841771.png,E,B,A,E,C,D,B,E,A,C,E,B,B,D,C,E,B,E,B,C,A,B,C,B,D,C,D,B,B,C,C,D,D,A,C,C,D,C,C,C,C,A,D,B,C,D,C,#,D,A,D,C,D,D,D,B
24_17231828861771.png,E,B,B,B,C,E,B,D,A,C,C,B,E,D,C,A,B,E,B,C,B,A,D,B,D,C,D,B,B,A,B,A,D,B,C,C,B,B,E,C,B,A,D,B,C,D,D,C,C,A,D,C,D,C,C,B
24_17231887521101.png,D,E,C,A,D,A,D,B,*,D,A,A,B,A,E,C,D,C,D,D,B,B,B,E,C,D,D,B,B,C,B,D,A,C,B,C,D,C,D,B,C,A,A,B,*,C,C,B,B,A,C,*,A,B,D,A
24_17231894881101.png,B,E,A,B,E,A,B,B,C,B,E,B,B,E,D,A,D,C,C,C,B,A,D,*,A,B,C,A,B,A,B,C,A,C,A,D,B,A,C,C,E,A,A,B,D,A,D,C,C,B,C,D,A,B,B,C
24_17231821841101.png,A,D,B,A,E,A,A,B,C,D,A,B,B,A,E,E,C,C,A,A,B,B,D,E,A,E,D,A,B,D,D,D,D,A,A,C,C,B,D,A,A,B,A,B,D,B,A,D,B,*,B,D,B,D,C,B
24_17231887461101.png,E,B,B,E,C,D,B,E,D,D,E,B,D,B,C,B,E,C,A,C,B,A,B,E,C,D,D,B,C,C,A,B,E,B,B,A,B,D,C,A,B,B,B,C,D,D,A,D,B,A,D,A,A,C,C,C
24_17231887271101.png,A,D,D,A,E,A,B,B,D,D,A,A,B,A,D,C,C,C,B,C,B,B,D,E,D,B,C,B,B,C,D,E,A,B,C,C,D,A,B,B,D,B,B,A,D,E,B,C,B,B,C,C,C,B,A,E
24_17231817821101.png,A,A,E,A,D,A,B,B,C,A,A,C,B,B,E,B,D,A,B,C,B,A,D,E,C,A,D,B,B,C,A,A,C,B,D,C,D,D,B,B,E,A,A,B,B,A,B,D,A,A,C,C,B,C,A,C
24_17231802501771.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
24_17231821951101.png,A,A,C,D,E,A,B,A,B,D,C,C,D,D,A,A,D,A,A,C,B,B,E,E,D,B,D,B,B,C,A,D,B,D,D,D,B,D,C,B,C,C,A,B,B,C,D,A,C,B,C,B,D,C,C,A
24_17231909721101.png,A,C,C,A,E,D,B,B,C,D,A,A,B,A,E,A,D,A,C,C,A,B,A,E,D,B,E,A,D,B,D,A,E,B,A,A,C,A,A,A,B,D,A,D,A,A,A,A,A,A,B,D,A,A,A,A
24_17231886391771.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
24_17231887531101.png,A,D,B,E,C,D,B,D,C,D,E,A,D,E,E,A,C,A,B,C,B,B,D,E,C,D,A,B,B,C,C,B,E,B,A,C,B,B,A,D,C,B,A,D,B,B,C,A,B,D,C,C,C,A,C,B
24_17231886461771.png,E,B,E,E,A,D,B,D,A,C,E,B,B,D,C,E,B,B,B,D,B,A,C,B,D,B,D,B,B,A,B,D,D,B,C,C,B,C,B,C,B,A,D,B,C,D,D,C,A,B,D,C,E,B,D,A
24_17231886381771.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
24_17231908641771.png,D,B,B,B,C,E,B,C,C,C,C,B,B,B,E,B,E,A,B,C,B,B,C,C,D,B,D,D,B,A,D,D,D,B,C,D,D,A,D,D,A,D,C,D,C,D,B,C,E,B,E,E,B,B,D,C
24_17231909831101.png,A,C,C,E,D,A,B,B,D,D,A,A,B,A,E,A,B,C,A,C,B,E,E,E,C,E,A,D,B,C,C,C,B,B,D,D,D,B,B,B,A,B,A,C,A,D,A,B,A,B,C,A,B,A,A,E
24_17232184021771.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
24_17232186181101.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
24_17231822081101.png,A,A,A,C,A,A,B,B,C,D,A,C,B,A,E,A,C,A,B,C,B,B,D,E,E,A,A,B,B,C,C,A,E,D,D,*,D,B,C,B,E,D,A,B,A,D,B,B,A,D,C,C,B,B,D,C
24_17231908621771.png,B,A,B,C,D,E,B,B,A,C,E,C,E,B,E,E,B,A,B,C,B,B,A,D,B,C,D,B,B,C,A,C,B,A,C,C,C,B,B,C,A,A,D,B,B,D,C,C,C,C,D,A,A,A,C,C
24_17231894701101.png,A,E,A,C,E,A,A,B,C,D,A,A,A,A,E,A,D,C,A,A,B,B,D,E,B,E,A,B,B,C,A,E,C,B,D,A,B,D,B,B,E,B,A,A,B,A,C,B,B,B,B,C,C,A,B,C
24_17231894901101.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
24_17231908701771.png,E,A,B,B,C,E,B,D,C,C,E,B,B,B,E,E,B,A,B,D,B,B,E,C,A,D,D,B,B,A,A,C,B,B,C,C,B,C,B,C,D,A,D,C,C,D,B,B,B,A,A,D,D,C,D,A
24_17231874801771.png,E,A,B,*,C,E,B,D,A,C,E,B,A,D,E,C,B,E,B,C,B,B,C,B,D,A,E,B,B,A,B,C,D,B,C,C,B,C,#,D,C,A,D,#,C,C,B,C,B,A,D,C,D,B,C,B
24_17231887741101.png,A,B,B,E,C,D,B,B,B,E,E,A,B,A,E,A,B,A,A,D,B,A,C,E,D,D,C,A,B,C,B,A,D,D,D,C,C,D,C,A,D,B,A,D,C,B,C,C,B,D,A,C,A,D,B,A
24_17231868521101.png,B,C,C,B,E,E,C,C,D,B,B,D,C,B,D,B,B,C,B,B,C,A,A,B,B,E,E,B,C,E,D,C,A,E,E,E,E,B,D,C,D,C,C,#,B,C,B,E,D,D,D,D,B,C,E,B
