,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
30_17231864781261.png,E,D,A,B,D,D,A,D,B,A,D,B,C,A,D,C,E,C,D,A,B,D,C,C,E,B,A,E,C,D,B,C,A,C,A,A,C,D,D,B,D,B,B,A,B,D,B,C,B,C,A,D,B,D,C,C,A,B,B,C,B,A
30_17232178571261.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
30_17231867681261.png,D,E,A,B,E,D,A,D,A,A,D,B,C,A,D,C,E,C,D,A,B,D,A,C,A,B,A,E,D,D,A,C,A,C,A,A,B,D,D,A,D,B,B,A,B,A,C,C,B,C,A,D,C,E,C,D,A,B,B,C,B,C
30_17231875151261.png,C,D,C,C,A,D,A,D,D,A,D,C,C,A,D,A,E,C,D,A,B,D,C,B,E,C,A,E,B,A,B,C,A,C,A,A,D,C,E,D,D,B,B,A,B,A,B,D,B,C,A,D,B,D,D,D,D,B,B,C,D,A
30_17231802511261.png,D,D,C,B,B,B,C,E,A,B,D,B,C,C,D,C,A,B,A,C,B,A,E,E,C,A,D,B,E,A,B,B,A,B,C,D,*,A,A,D,C,B,D,C,A,A,C,D,B,D,B,A,B,E,C,E,A,B,A,D,C,D
30_1723188018491.png,B,A,B,D,A,D,B,C,A,A,A,A,D,E,E,A,D,C,D,D,*,B,A,A,C,C,D,C,A,D,B,C,A,C,A,A,D,C,D,C,D,B,B,A,A,A,D,A,B,C,A,C,B,B,D,A,B,B,B,C,B,B
30_17231868381351.png,D,E,D,B,A,E,C,A,C,E,E,B,C,A,E,A,B,E,B,E,A,A,B,A,B,A,D,D,C,D,D,A,D,B,B,A,B,D,A,B,C,C,C,C,D,C,C,E,C,C,B,B,D,B,B,C,A,C,A,D,C,B
30_17231814277161.png,C,C,C,D,B,D,E,D,B,B,C,D,C,B,D,C,B,D,A,A,B,D,A,A,E,B,D,C,B,B,E,B,D,C,B,D,B,B,C,A,A,#,#,D,A,D,D,A,A,D,A,#,#,#,C,A,B,A,A,A,D,A
30_17231867731261.png,D,E,E,A,B,D,A,D,C,D,D,C,C,A,D,C,E,A,D,A,B,D,E,A,B,A,D,C,D,D,B,A,A,B,D,A,C,D,B,C,A,A,C,B,C,C,B,A,B,A,C,A,A,C,C,C,B,B,A,B,B,C
30_17231818187151.png,D,A,A,B,B,D,A,A,D,B,B,D,A,B,C,A,E,B,A,E,B,B,D,D,B,B,A,A,A,A,D,B,A,B,B,C,C,C,C,B,D,C,D,A,C,B,D,A,A,B,D,A,B,B,A,D,C,D,D,C,B,C
30_17232185761351.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
30_17232183131261.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
30_17231908341121.png,D,D,D,D,D,E,C,E,A,B,B,C,C,E,D,C,C,E,C,B,D,A,A,D,B,A,D,A,D,E,B,A,A,B,B,C,C,D,C,C,D,C,A,D,C,B,D,C,B,B,B,C,B,B,A,D,C,B,A,D,A,C
30_17231825361261.png,E,D,B,B,E,B,A,D,D,A,D,E,C,A,A,E,E,C,E,B,B,D,C,D,B,D,A,C,C,D,B,C,A,B,A,A,A,C,D,C,D,B,B,A,B,D,B,A,B,C,C,D,A,C,D,B,D,B,B,B,C,D
30_17231908301121.png,D,E,E,C,C,A,A,E,A,A,C,C,C,A,D,A,E,A,C,B,D,E,C,D,B,B,C,A,D,E,E,D,D,B,C,C,C,C,E,B,D,A,D,D,D,B,E,A,A,B,D,*,B,B,B,C,C,C,C,B,A,C
30_17231907931121.png,D,D,D,C,C,E,C,E,A,D,C,C,C,A,D,A,E,B,A,B,D,E,A,D,B,D,D,A,D,E,C,D,A,B,B,C,D,D,C,D,D,C,C,D,C,B,D,A,A,B,A,C,B,B,B,D,D,C,B,D,A,C
30_17231893541121.png,D,B,D,E,D,E,C,E,A,A,C,C,D,A,D,C,E,A,B,A,D,A,C,D,B,A,C,D,A,D,D,B,A,B,B,D,C,B,B,B,D,B,D,D,D,A,A,B,A,D,B,A,B,A,A,D,C,C,B,A,B,B
30_17231882097161.png,C,C,C,D,D,B,E,D,A,B,C,B,C,E,D,B,B,D,A,D,A,D,A,A,A,D,B,C,D,B,E,B,D,C,D,D,C,B,D,C,A,E,B,A,B,D,B,C,A,C,A,E,B,#,E,B,B,A,A,C,A,D
30_17231880997161.png,*,*,*,*,*,D,D,D,B,B,C,C,B,C,D,A,B,C,A,C,C,B,C,B,E,B,D,B,B,B,B,A,D,C,D,B,B,A,B,D,A,#,#,A,B,B,B,C,A,C,A,#,#,#,B,C,B,A,A,D,B,A
30_17231882257161.png,C,C,C,D,A,D,E,D,B,D,C,C,C,D,A,A,B,C,A,A,A,B,B,A,B,B,A,B,C,D,B,A,D,C,D,A,B,B,A,D,A,#,#,A,D,A,B,C,A,C,A,#,#,#,D,A,B,A,A,A,A,D
30_17231824021261.png,C,D,C,B,D,D,A,D,D,A,D,B,C,A,B,E,E,C,C,C,B,D,B,C,B,D,C,B,D,D,B,C,A,C,A,A,B,D,D,C,D,A,B,A,A,C,B,C,B,C,C,D,B,C,A,A,D,B,B,B,D,C
30_17231882167161.png,E,D,C,D,E,D,E,C,A,B,C,E,B,E,A,A,D,D,E,A,C,D,B,D,A,E,E,C,E,C,D,D,D,C,A,C,B,A,E,D,A,#,#,D,B,D,A,C,A,A,A,#,#,#,E,B,C,B,C,B,A,B
30_17231864611261.png,B,A,D,B,B,B,C,D,A,C,C,C,B,B,B,D,E,B,D,B,A,B,C,D,B,B,A,B,D,A,A,D,A,C,A,C,D,B,B,B,D,B,B,A,A,B,C,D,B,C,A,C,B,A,C,B,D,B,B,B,C,C
30_17231867181261.png,E,A,C,C,A,D,A,D,E,A,D,B,C,A,D,B,C,C,D,C,A,D,A,E,D,B,A,B,D,D,B,C,B,C,A,A,C,B,E,C,D,B,B,A,C,D,B,D,B,C,A,E,B,C,D,B,C,B,B,C,C,D
30_17231864811261.png,E,A,B,B,D,B,A,D,D,A,C,C,C,A,B,C,E,D,D,A,B,B,B,C,A,B,A,E,C,D,B,C,A,C,A,A,B,A,D,B,D,B,B,A,B,D,B,A,B,C,C,D,C,D,D,D,A,B,B,B,C,A
30_17231882127161.png,A,C,C,D,E,E,B,D,B,D,B,C,C,E,A,D,B,C,A,A,A,C,D,A,B,B,D,A,D,C,D,A,D,C,D,B,B,B,C,A,A,#,#,B,B,B,B,C,A,B,A,#,#,#,A,D,B,A,A,C,C,A
30_17231910057181.png,A,C,D,E,B,B,C,A,B,E,D,A,B,A,A,E,C,E,B,D,D,A,B,A,C,D,A,A,A,D,C,D,A,C,A,A,C,A,D,B,B,C,C,D,C,D,E,A,D,B,B,A,A,D,B,B,C,B,B,B,D,C
30_17231866671261.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
30_17231813507161.png,D,D,C,B,C,D,E,E,B,D,B,C,D,E,C,C,B,C,A,A,B,E,C,A,B,B,C,C,E,B,A,C,D,C,A,B,C,A,E,B,A,#,#,B,A,A,C,B,D,B,C,#,#,#,C,C,C,A,A,B,C,B
30_17231869511261.png,B,E,B,B,B,D,A,D,A,C,D,B,C,A,B,B,D,C,B,C,B,D,C,B,B,A,A,A,D,A,B,A,A,C,A,A,A,C,E,D,D,B,B,C,A,C,C,A,B,C,D,B,B,A,B,A,C,B,B,B,C,D
30_17231864791261.png,C,A,B,B,D,B,A,D,D,A,C,B,C,A,D,C,E,B,D,B,B,B,A,A,C,A,C,A,D,A,B,C,A,C,A,A,C,B,D,B,D,B,B,A,B,D,D,C,B,C,A,E,C,D,D,D,A,B,B,D,A,A
30_17231814577161.png,C,E,D,E,C,E,E,D,E,#,C,A,D,A,D,A,D,D,B,A,C,C,D,A,B,C,B,A,C,C,C,B,C,B,A,C,A,A,D,D,D,#,#,D,C,A,B,D,A,B,A,#,#,#,D,A,A,B,B,C,A,B
30_17232184061261.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
30_17232184671121.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
30_17231895067181.png,B,C,B,A,B,E,C,A,B,C,B,A,A,E,A,B,C,A,D,B,B,E,A,E,E,A,A,C,B,B,D,D,A,B,B,A,B,B,C,B,A,D,B,D,C,B,D,B,D,B,B,B,C,A,B,E,C,C,B,D,D,A
30_17231817521351.png,D,B,E,B,A,E,E,D,A,A,E,B,C,C,C,A,C,E,D,B,A,C,D,D,B,D,B,B,C,C,C,B,D,B,C,C,C,B,A,B,C,C,A,D,C,C,C,B,C,C,B,C,D,A,B,B,A,C,A,A,B,D
30_17231875041261.png,C,A,E,B,E,D,A,D,D,A,D,B,C,A,A,B,E,D,B,A,B,D,B,D,B,B,A,E,C,A,B,B,A,C,A,A,C,A,B,C,D,B,B,A,D,C,C,A,B,C,A,C,B,C,A,D,D,B,B,C,A,A
30_17231907507171.png,D,E,D,D,D,A,E,D,E,B,C,B,A,A,A,C,A,E,C,E,B,A,B,D,B,D,A,E,E,C,D,A,A,C,B,C,B,B,B,A,A,C,A,A,C,C,C,A,C,C,B,B,D,C,A,B,C,C,C,B,D,C
30_17231906671351.png,C,B,E,B,A,C,B,A,A,E,D,A,C,C,C,E,C,E,B,D,A,A,B,B,*,A,D,E,C,A,B,A,D,B,C,D,A,C,A,D,C,C,C,B,A,C,C,E,C,C,B,B,A,B,B,C,A,C,A,A,C,C
30_17231907467171.png,D,E,D,D,D,A,D,C,E,B,A,D,D,A,A,C,A,E,C,E,E,D,B,E,D,D,A,E,B,C,D,A,A,B,A,D,B,B,A,B,A,C,A,A,B,A,E,C,C,B,A,B,E,B,D,A,A,A,D,C,C,C
30_17231867811261.png,C,C,A,A,B,B,E,D,A,A,D,D,C,A,D,C,D,C,D,B,B,B,C,C,B,A,E,A,A,A,B,C,A,B,A,A,B,A,E,B,D,B,B,A,A,D,C,B,B,C,A,C,B,D,D,A,C,B,B,A,A,B
30_17231909011271.png,B,A,A,A,B,B,C,B,E,B,A,B,B,C,A,D,D,E,E,A,A,C,B,D,B,E,B,E,A,B,A,B,C,C,D,B,A,C,C,B,B,C,A,A,A,D,B,C,C,C,A,D,A,C,E,B,A,C,B,A,B,D
30_17231892897201.png,D,C,E,B,E,E,E,A,C,B,C,B,A,B,D,D,B,B,C,A,B,D,A,B,C,E,C,C,A,C,A,D,C,C,C,B,A,C,E,A,B,A,A,D,B,D,D,A,D,D,B,C,C,D,D,B,D,B,B,A,B,A
30_17231893401121.png,A,D,B,C,B,C,E,D,A,A,C,C,B,E,E,A,E,E,E,C,B,C,C,C,A,A,B,D,B,A,C,B,D,A,B,A,C,D,C,B,C,C,C,C,B,B,E,C,D,B,A,D,B,C,A,D,A,B,C,B,D,C
30_17231867711261.png,D,D,E,B,E,D,E,D,A,A,D,B,C,A,D,E,E,C,B,A,B,D,C,B,C,B,A,E,B,D,A,C,A,B,A,C,A,C,A,C,E,C,B,C,B,C,C,A,B,A,A,C,A,D,A,B,A,B,B,D,C,B
30_17231824161261.png,E,A,E,B,D,D,A,D,B,A,D,B,A,A,B,E,D,A,B,E,B,B,B,E,E,C,E,E,C,D,A,C,A,B,A,B,C,C,B,B,D,B,C,C,B,C,B,B,B,C,D,C,C,B,C,A,D,B,C,C,B,A
30_17231866841261.png,B,C,B,B,E,A,A,D,D,A,D,C,C,B,D,C,E,C,D,A,B,D,C,C,B,B,C,A,D,D,B,C,A,C,A,A,C,A,D,B,D,B,B,A,B,A,B,A,B,C,A,D,D,C,A,D,A,B,B,C,A,A
30_17231907547171.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
30_17231894181261.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
30_17231905801261.png,A,E,B,C,A,B,C,D,C,B,D,D,A,B,D,B,E,A,A,C,A,E,C,B,B,E,A,A,C,E,B,B,A,B,A,D,B,D,B,D,D,B,C,A,B,A,C,B,B,C,D,D,B,B,A,D,E,A,B,C,B,D
30_17231814267161.png,D,A,B,D,C,D,A,D,B,D,C,B,C,A,A,A,A,C,A,E,B,B,D,D,B,B,D,B,A,B,B,A,D,C,B,B,C,B,B,D,A,#,#,B,C,A,B,A,B,B,B,A,#,#,A,C,B,D,A,B,D,A
30_17231880577161.png,E,A,D,E,D,E,D,D,E,D,D,E,E,A,E,C,A,C,A,D,E,C,A,E,D,D,B,D,C,E,C,A,C,E,D,B,C,A,C,A,A,#,#,C,D,A,C,B,C,B,A,#,#,#,A,B,D,C,D,A,D,A
30_17231881737161.png,E,D,A,D,A,D,C,D,A,D,C,D,C,B,C,B,E,C,A,C,C,B,A,A,D,B,E,B,D,C,B,A,D,C,A,A,*,B,E,D,A,B,A,A,D,D,D,B,C,C,A,B,A,#,D,B,B,B,A,A,A,B
30_17231886711261.png,C,E,B,B,E,D,A,D,D,A,D,B,C,A,D,C,E,C,D,A,B,D,C,E,B,B,A,D,D,D,B,C,A,C,A,A,C,A,D,B,D,D,B,A,B,D,B,A,B,C,C,D,B,A,E,B,C,B,D,A,B,D
30_17231824727631.png,D,D,E,B,E,E,D,A,D,D,A,E,D,E,C,B,D,B,D,D,A,E,A,D,E,C,E,E,C,A,C,A,A,C,D,D,A,D,D,D,A,B,A,E,B,A,D,B,D,B,B,A,C,A,C,C,B,B,B,A,A,A
30_17231817491351.png,D,C,E,C,E,D,C,E,A,C,E,A,C,B,A,E,C,E,C,E,C,E,B,A,C,A,D,B,E,B,A,A,D,A,D,C,C,C,B,C,C,C,D,C,D,A,C,C,C,B,A,C,D,A,A,C,A,C,A,A,A,B
30_17231907961121.png,C,D,A,D,D,E,C,E,A,C,D,D,D,A,D,D,D,A,C,B,D,D,A,D,B,C,D,C,D,A,A,D,D,B,B,B,D,D,C,C,D,D,D,C,C,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
30_17231863171351.png,D,B,A,A,A,E,B,E,A,C,E,A,C,D,E,E,B,A,C,A,A,C,D,B,B,C,D,A,E,A,D,A,D,A,B,D,C,B,A,A,C,A,C,C,D,C,C,B,C,B,C,B,D,B,A,C,B,C,A,A,C,D
30_17231867301261.png,D,A,C,C,E,C,E,D,D,D,D,A,D,A,B,E,D,E,D,B,B,B,A,E,A,B,A,A,C,D,C,B,A,C,A,B,A,C,A,C,D,B,D,B,A,C,B,D,B,B,A,C,A,D,B,E,A,B,B,C,A,D
30_17231869731261.png,D,D,E,B,E,C,A,D,B,A,D,B,C,A,E,B,A,B,D,C,B,D,A,E,D,B,A,A,E,A,B,C,A,C,A,A,B,A,D,A,D,B,B,A,B,D,A,C,B,C,C,A,B,C,D,A,D,B,B,C,C,A
30_17231881817161.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
30_17231867801261.png,C,B,E,B,E,A,D,D,D,C,D,C,C,C,D,B,E,B,D,B,B,D,C,C,B,A,A,A,E,D,A,C,A,C,A,C,B,C,B,C,D,B,B,B,A,D,B,C,B,C,C,C,A,D,B,D,C,B,C,A,C,D
30_17231863001351.png,D,E,E,B,A,C,B,E,A,D,E,A,C,C,C,E,C,A,D,D,A,A,B,C,B,A,A,D,A,A,B,A,C,B,C,D,A,C,A,D,D,D,D,B,B,C,C,C,C,C,B,B,A,B,B,C,A,C,A,A,C,A
30_17231814437161.png,E,A,C,D,E,E,C,D,B,D,C,B,E,D,B,B,A,D,C,A,E,E,B,A,B,D,B,A,D,C,D,A,C,B,B,C,B,A,E,B,B,#,#,D,A,C,D,B,C,C,A,#,#,#,D,B,B,C,A,A,B,A
30_17232183577161.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
30_17231817711351.png,D,C,E,B,A,C,C,A,A,E,D,A,C,C,C,E,C,E,D,D,A,A,B,E,E,A,B,C,C,A,D,A,D,B,C,D,B,C,B,D,#,C,C,B,D,C,C,C,C,C,B,B,A,A,B,A,A,C,A,A,B,C
30_1723181185531.png,C,A,D,D,B,C,E,B,B,B,A,C,D,E,C,B,C,D,C,C,D,B,A,D,E,E,B,B,E,C,D,C,D,B,B,A,A,C,D,B,C,D,C,C,A,A,C,A,D,A,B,D,B,D,A,A,C,B,D,B,A,C
30_17231875011261.png,D,D,E,B,B,D,A,D,D,E,D,B,C,A,A,A,E,C,B,A,B,B,C,C,E,C,A,E,A,D,A,C,A,C,A,A,B,C,A,A,D,C,B,C,A,C,B,D,B,C,A,C,B,B,D,D,D,B,B,B,B,D
30_17231821311271.png,C,A,A,D,B,B,E,C,D,B,A,B,B,B,#,A,C,#,A,A,A,D,C,D,D,E,B,E,E,A,D,B,C,C,B,C,B,C,B,C,B,C,A,D,C,E,A,D,C,C,C,B,A,C,B,D,A,C,B,A,B,D
30_17231881697161.png,C,C,C,D,A,E,C,D,A,D,C,C,C,C,E,C,D,C,A,D,B,B,C,E,A,B,C,A,C,C,B,A,D,C,D,A,B,A,E,A,A,B,A,A,C,C,B,C,B,D,A,B,A,A,B,B,B,A,A,A,A,D
30_17231868967181.png,C,B,D,D,B,D,D,B,E,E,E,E,A,C,E,E,B,C,B,B,D,E,A,D,A,D,D,E,C,B,C,C,A,C,B,B,C,A,A,B,B,B,C,D,C,C,B,C,D,B,D,B,C,C,C,D,B,B,B,A,C,A
30_17231880567161.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
30_17231866751261.png,B,A,B,B,E,D,A,D,D,A,D,B,C,A,D,D,E,C,D,C,B,D,C,C,D,C,C,E,D,D,B,D,A,C,A,A,B,D,E,B,D,B,B,A,B,C,B,A,B,C,A,D,D,D,C,A,A,B,B,B,C,C
30_17231907627171.png,D,E,D,D,D,C,E,E,E,B,D,D,A,A,E,C,A,A,C,E,D,A,D,B,D,D,C,E,E,C,D,B,A,B,C,D,B,B,B,A,A,C,A,D,A,C,B,B,C,C,B,C,B,C,C,B,A,D,B,B,D,C
30_17232182681261.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
30_17231906521351.png,D,B,E,B,A,E,B,E,A,E,B,A,C,C,C,E,C,E,C,D,A,A,A,B,E,A,D,A,C,A,B,A,D,B,C,D,D,C,A,D,C,C,C,B,A,C,C,B,A,A,B,B,A,B,A,B,A,A,A,C,B,D
30_17231911361271.png,A,A,B,D,D,B,B,B,D,B,A,B,B,B,#,D,C,#,B,A,A,A,C,D,D,D,A,E,A,A,A,A,C,A,C,A,B,C,E,A,B,C,C,C,B,A,A,B,C,C,B,A,B,B,B,D,A,A,A,A,A,D
30_17231814347161.png,C,A,C,D,B,D,E,D,B,D,C,C,C,A,D,A,B,C,A,A,B,D,C,A,D,B,D,C,D,B,A,B,D,C,A,D,*,B,B,D,A,#,#,B,D,A,B,C,A,C,A,#,#,#,A,A,B,A,A,A,A,D
30_17231824151261.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
30_17231869561261.png,D,C,B,B,E,C,A,D,E,C,D,B,C,A,D,A,E,C,C,A,B,D,E,C,B,B,A,A,A,A,C,B,A,C,C,A,B,C,B,C,D,B,B,C,A,A,C,C,B,C,C,D,A,E,C,D,A,B,B,B,A,B
30_1723182370491.png,D,A,E,D,E,D,D,D,A,A,E,A,D,C,A,A,D,C,D,A,D,E,B,C,D,A,D,C,A,C,A,B,A,D,B,B,A,A,C,B,D,B,B,D,B,B,B,D,D,D,D,A,B,E,B,B,C,A,B,C,C,B
30_17231893047201.png,A,B,D,C,E,D,E,A,C,B,C,B,A,B,D,C,A,B,C,A,B,D,A,B,C,E,C,C,A,C,A,D,C,C,C,B,A,C,E,A,B,A,A,D,B,D,C,A,D,D,B,A,C,C,D,A,E,B,B,A,D,E
30_17231824737631.png,E,D,A,B,E,A,A,C,D,D,A,E,D,B,A,B,C,B,C,D,A,A,C,D,D,D,E,E,C,C,A,A,A,C,B,A,B,D,D,A,B,D,B,B,B,C,D,B,C,A,E,D,A,E,C,B,D,C,E,D,A,C
30_17231881161261.png,E,E,D,C,E,D,E,D,B,D,D,B,C,B,D,E,E,A,B,A,B,D,E,B,E,A,A,B,D,C,A,C,A,D,A,D,A,C,E,C,D,C,B,D,A,C,C,A,B,B,D,A,A,C,D,A,A,D,B,C,C,A
30_17231814407161.png,C,C,C,D,B,D,B,D,B,D,C,C,B,A,A,C,B,E,E,A,B,D,D,D,E,B,D,A,B,B,D,B,D,C,D,D,C,A,B,D,A,#,#,D,B,B,B,A,A,D,B,#,#,#,A,E,C,D,A,B,D,C
30_17231813437161.png,C,C,C,D,C,E,A,D,A,D,D,C,D,A,D,C,B,C,A,A,B,D,E,A,C,B,B,B,B,B,C,A,D,C,C,A,C,B,D,A,A,#,#,A,D,D,D,C,A,C,B,#,#,#,B,D,B,A,D,B,A,B
30_1723182051541.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
30_17231869651261.png,B,B,E,B,E,A,A,D,D,A,D,B,C,A,B,B,E,D,C,E,B,B,E,D,C,E,C,A,E,D,B,A,B,C,A,A,C,C,D,C,D,B,B,A,A,D,B,C,B,C,A,D,B,C,C,D,A,B,B,A,A,B
30_17231880491261.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
30_17231867041261.png,C,D,B,B,D,A,A,B,B,A,D,B,E,A,E,C,E,A,D,A,B,D,C,C,B,B,C,E,C,D,A,A,A,C,A,B,B,B,B,A,D,B,B,A,A,B,B,D,B,C,A,A,C,B,C,B,E,B,B,C,C,A
30_17231827031271.png,A,A,A,A,D,E,E,B,D,A,A,A,E,B,D,A,C,#,A,C,D,D,D,D,A,D,B,E,A,A,B,E,C,C,C,B,B,A,B,C,B,C,C,B,B,C,B,A,C,C,B,B,D,C,E,D,A,C,B,A,B,A
30_17231862701261.png,*,*,B,B,*,*,A,D,D,A,*,B,*,A,D,C,E,C,D,A,*,D,C,A,A,B,*,E,C,D,B,A,A,C,A,A,B,A,D,B,D,B,B,A,A,D,B,B,B,C,A,D,B,B,D,D,C,B,B,C,C,A
30_1723217820531.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
30_17231816501271.png,D,A,E,D,A,E,C,B,C,B,A,B,D,B,D,D,E,#,A,C,D,E,E,D,D,E,B,D,D,B,A,A,C,C,C,D,A,C,D,D,B,B,D,D,B,A,B,B,C,A,B,D,C,A,C,D,A,B,A,A,D,B
30_17231909361271.png,D,D,D,E,A,A,C,D,D,B,E,E,B,B,C,A,E,B,A,C,A,A,B,E,D,E,B,B,D,B,A,E,C,B,C,D,C,D,B,C,B,C,A,A,A,D,B,B,D,C,C,A,A,C,D,A,A,*,B,A,C,D
30_17232186121271.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
30_17232178551261.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
30_17231909461271.png,B,D,D,A,D,C,D,B,D,A,E,B,B,D,C,E,A,A,A,A,A,E,E,D,#,E,B,B,C,E,D,B,C,C,C,D,E,A,C,D,B,C,A,B,B,E,B,D,C,C,D,A,D,C,C,D,A,A,B,B,A,B
30_17231822407181.png,B,C,D,A,B,D,C,A,B,E,B,A,A,B,A,A,E,A,B,B,D,A,E,A,C,E,A,D,A,A,C,D,A,C,B,C,A,D,D,B,A,A,A,B,B,B,D,A,D,B,C,B,A,D,A,E,B,D,C,C,D,C
30_17231827151271.png,D,A,A,B,E,B,E,C,D,A,E,B,C,D,D,B,C,#,A,C,A,D,D,D,D,E,B,E,A,E,D,B,C,C,B,C,A,A,C,C,B,C,A,C,D,D,A,A,C,C,C,A,A,C,E,D,A,C,B,B,B,D
30_17231906461351.png,D,C,E,A,B,A,A,E,D,A,D,D,C,C,C,E,C,E,C,D,A,C,B,B,C,A,D,A,C,A,B,A,D,B,C,D,A,C,B,D,D,C,C,D,C,A,B,C,C,B,C,C,B,B,C,D,A,B,A,B,C,D
30_17232182521281.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
30_17231867071261.png,E,D,C,B,A,B,A,D,D,A,D,B,E,A,D,C,C,D,D,D,B,D,B,E,B,A,A,A,C,D,B,D,A,C,A,A,C,C,D,A,D,B,B,A,B,C,D,D,B,C,A,C,A,C,D,B,E,B,B,C,B,C
