,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
40_1723186383561.png,D,E,E,C,D,C,B,E,D,#,C,E,C,B,C,B,D,B,C,B,B,B,A,A,C,C,C,D,C,C,B,A,D,C,C,A,A,D,E,A,D,B,C,C,B,B,E,B,B,D,B,C,A,D,C,D,B,B,C,C,C,C,A,C,C,D,A,D,B,A,A,A
40_17231822697631.png,E,D,A,B,E,C,A,C,D,B,C,D,D,B,B,A,C,C,A,B,C,B,C,B,C,A,C,E,E,B,B,D,D,A,D,E,C,D,E,D,C,D,A,C,A,A,B,A,D,A,A,B,A,D,B,B,D,C,D,B,B,A,A,D,C,A,C,C,C,B,D,B
40_17232182751391.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
40_1723184683591.png,E,B,C,D,A,D,B,C,B,B,A,C,C,A,B,E,E,D,B,C,B,B,C,A,C,D,C,E,A,B,C,E,A,E,C,B,A,B,B,C,D,B,C,C,B,A,C,C,E,A,A,B,D,C,A,C,E,A,E,C,D,B,D,B,A,C,B,C,A,D,C,A
40_17231876281311.png,D,C,E,A,A,B,D,A,C,E,A,D,A,E,E,E,A,A,E,C,A,A,D,A,A,D,E,A,B,B,D,E,E,A,A,A,C,E,A,A,D,B,C,C,B,B,A,C,C,B,B,C,A,A,B,B,A,D,C,C,C,B,B,C,A,D,A,C,B,A,B,B
40_17231870471391.png,A,A,C,D,D,E,D,A,C,C,D,A,A,E,E,D,A,C,D,A,E,E,B,D,E,C,D,D,A,E,A,B,C,B,A,E,A,E,A,C,E,A,D,A,B,D,B,C,B,D,D,C,C,D,B,D,C,E,C,A,B,B,D,B,A,D,B,D,D,B,B,C
40_1723189190441.png,D,E,B,D,C,D,D,A,A,D,D,D,D,C,E,D,A,C,E,E,D,C,E,A,D,C,C,A,B,C,B,A,E,E,D,B,B,C,E,A,D,B,D,A,D,C,D,B,A,D,A,C,B,D,B,D,A,C,A,C,A,A,D,C,B,C,B,A,A,D,C,B
40_17231863451391.png,A,A,C,E,C,B,D,A,C,D,A,A,E,A,C,D,B,B,B,E,E,B,C,A,A,E,C,C,C,C,C,A,C,C,C,A,D,B,E,E,E,A,D,A,B,D,A,C,A,E,C,C,A,C,D,A,A,A,C,C,B,B,D,B,B,D,A,C,A,A,B,A
40_17231876221311.png,C,C,E,A,A,B,D,A,C,E,A,E,B,D,E,A,A,E,E,C,A,A,C,A,C,D,E,C,B,B,D,B,E,A,C,B,B,C,A,A,D,B,C,C,D,C,B,A,D,B,C,C,A,C,A,C,A,D,C,C,C,B,B,C,A,A,A,C,A,A,C,A
40_1723179924561.png,C,E,A,D,B,D,A,E,D,#,D,D,A,B,C,B,E,B,C,B,B,B,A,A,D,D,C,D,D,A,A,A,C,C,C,B,C,D,D,A,D,B,C,C,C,B,E,C,C,C,B,C,A,C,B,A,A,C,C,C,C,A,C,C,E,D,A,C,A,D,B,B
40_17231825961431.png,A,D,A,C,A,E,C,A,E,B,C,B,E,C,B,B,A,D,B,B,D,D,C,D,A,D,A,C,B,C,D,D,C,C,C,B,E,B,B,A,E,A,D,A,B,C,C,C,E,B,C,B,B,C,C,B,D,D,A,C,B,B,B,B,D,A,D,D,B,D,A,A
40_17231875941311.png,C,E,E,A,A,B,C,C,D,E,A,E,B,B,E,A,A,A,E,E,D,D,B,A,A,D,E,D,E,A,D,E,D,A,C,B,E,E,C,B,D,B,C,C,C,B,C,A,B,D,B,C,A,D,B,D,A,A,C,C,D,B,C,C,A,D,A,C,A,A,B,D
40_17231802961431.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
40_17231802791431.png,B,D,C,C,D,A,D,C,C,D,C,E,E,C,B,D,A,C,C,B,D,C,E,B,A,D,A,A,E,D,D,D,C,D,D,B,E,B,B,A,A,A,D,D,A,B,B,C,D,B,A,B,B,B,C,B,C,D,A,B,B,A,A,B,D,A,C,B,B,C,D,B
40_17231829751441.png,B,D,E,D,D,D,B,C,C,B,E,A,E,E,D,D,A,E,D,A,B,E,D,C,A,E,C,A,D,E,D,D,B,E,A,B,C,C,D,E,B,C,C,C,B,B,D,C,B,A,D,C,B,C,D,E,D,A,D,C,#,D,B,B,C,E,B,C,D,D,C,D
40_17231803081431.png,B,D,D,E,A,A,C,C,E,D,E,D,A,E,A,A,B,A,D,C,D,A,C,C,D,D,D,A,C,D,D,D,A,C,B,B,E,D,C,C,C,C,B,B,C,B,C,B,C,B,D,B,D,C,A,A,D,A,D,A,C,A,B,C,C,B,B,D,A,A,D,D
40_17231865291311.png,C,C,E,A,A,B,C,A,C,E,A,C,E,B,C,B,A,E,B,C,A,D,D,A,C,D,E,D,B,E,D,E,D,A,C,D,C,E,B,A,E,B,C,C,B,C,B,C,B,A,B,C,A,D,C,D,A,D,C,C,A,C,D,C,C,D,A,B,B,A,D,A
40_1723184691591.png,D,A,C,A,B,D,A,B,A,B,D,B,C,D,B,E,D,B,D,A,B,D,D,B,C,D,C,B,E,A,C,D,B,A,C,D,E,A,C,B,E,C,C,C,B,A,D,A,B,A,C,B,A,C,D,B,C,B,D,C,D,D,C,B,B,A,B,C,A,D,B,D
40_17231865371311.png,D,C,E,A,A,B,B,A,C,E,A,D,A,A,E,A,A,E,B,C,A,D,B,C,B,B,E,D,A,D,D,E,D,A,C,C,B,D,A,B,D,B,C,C,A,C,E,C,B,C,B,C,A,A,C,C,A,D,C,C,C,A,B,C,A,D,A,B,B,A,D,D
40_17231818357631.png,E,D,A,B,D,A,A,A,C,D,D,B,D,E,E,B,D,B,C,A,C,C,A,A,A,A,B,E,A,B,C,D,D,C,D,E,D,D,E,D,D,A,A,C,B,D,B,D,A,D,A,A,A,B,C,B,D,D,D,C,C,B,B,B,B,C,D,B,A,A,D,A
40_1723181473441.png,B,E,B,A,D,B,D,A,B,D,D,D,D,C,B,E,A,C,E,E,D,D,E,A,D,E,C,A,B,C,C,A,E,E,B,B,B,C,C,B,D,D,C,C,D,D,B,B,D,D,A,C,B,A,B,B,A,D,A,C,A,A,C,A,B,A,B,A,A,D,B,D
40_17231910207631.png,E,D,A,E,A,E,A,D,B,D,C,D,D,B,A,A,D,E,B,D,C,B,E,D,C,A,D,B,A,B,A,D,B,C,E,C,E,D,D,D,A,D,A,C,B,A,D,B,D,A,A,B,A,D,C,C,D,C,D,B,B,A,A,A,D,E,C,C,B,B,D,A
40_17232179391431.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
40_1723187421441.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
40_17231821551311.png,B,C,E,A,A,B,A,A,C,E,A,E,E,E,E,A,B,B,D,C,A,B,D,B,A,B,E,A,A,A,D,E,D,C,C,E,A,E,A,A,A,A,C,A,C,C,A,C,C,C,B,C,A,A,B,D,A,A,C,D,B,A,D,C,E,A,A,C,A,A,B,B
40_17231875921311.png,D,C,E,A,A,D,C,A,C,E,A,E,A,A,E,C,A,B,D,B,D,B,C,C,A,D,E,D,A,E,D,E,E,C,C,C,C,E,D,B,B,B,C,C,C,D,A,A,D,B,B,C,A,A,A,D,B,D,C,D,D,D,C,A,B,C,A,C,A,D,B,B
40_17231821691311.png,D,D,E,A,A,B,A,A,C,E,A,E,A,B,C,E,A,E,D,E,D,A,C,D,C,D,E,E,D,E,A,E,D,A,C,A,E,E,E,A,D,B,C,C,B,B,B,C,B,A,B,C,A,A,C,C,A,B,C,C,C,B,C,C,E,D,A,C,D,A,D,B
40_1723186381561.png,C,E,C,C,B,E,E,E,D,#,E,D,A,B,C,B,A,B,C,B,A,B,C,A,D,C,C,D,E,A,C,A,B,C,C,A,A,D,E,A,D,B,C,C,B,C,D,A,B,C,B,C,A,D,B,D,A,D,C,C,C,B,A,A,D,D,A,C,A,A,B,B
40_17231812261111.png,C,D,C,C,E,C,D,A,B,B,C,D,A,E,C,C,C,C,C,B,E,C,C,D,A,E,E,E,E,E,E,E,D,C,B,C,E,D,C,A,D,B,A,A,A,A,D,B,C,D,A,A,B,D,B,C,A,D,B,B,A,B,C,A,C,C,B,A,D,D,A,A
40_17231870481391.png,C,A,C,E,B,D,B,A,C,C,C,A,D,B,C,C,B,B,D,E,C,E,B,D,E,E,C,E,B,A,D,D,D,A,C,B,A,E,E,C,B,A,D,A,C,D,D,D,A,A,C,C,C,C,A,C,C,A,C,C,B,B,A,B,B,A,A,C,A,A,C,A
40_1723187415441.png,D,D,B,C,E,B,D,A,B,D,A,B,D,C,B,A,A,C,E,E,D,C,E,A,B,E,D,D,D,A,A,A,E,E,D,B,A,B,D,A,A,B,D,D,B,C,C,A,C,B,A,C,B,A,C,A,B,B,A,B,A,B,B,A,A,E,B,B,A,A,B,B
40_17231870751391.png,C,A,C,D,A,D,B,A,C,C,C,A,A,A,C,C,A,D,A,D,C,D,B,D,E,B,C,B,C,C,D,D,C,C,C,E,D,A,A,C,B,A,D,#,C,D,D,D,A,D,C,C,C,B,A,C,C,E,C,C,B,B,A,A,B,C,A,C,A,A,C,A
40_17231869941391.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
40_17231894411311.png,D,A,A,D,A,B,C,E,C,D,A,D,E,A,E,E,A,B,D,C,A,B,D,B,C,D,E,B,D,A,D,E,D,D,C,E,C,E,D,B,B,B,C,A,C,B,B,C,C,A,B,D,A,A,D,B,B,B,D,D,A,A,A,C,C,D,A,D,B,A,B,A
40_1723182829521.png,D,A,B,C,C,E,D,D,E,B,B,A,B,E,C,B,B,B,A,D,B,D,B,C,E,D,C,D,A,E,D,A,D,C,A,C,E,B,C,A,A,B,D,B,B,A,B,D,A,B,C,C,B,C,B,A,A,A,D,B,B,C,C,C,B,B,D,C,C,A,C,B
40_1723217952521.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
40_1723182828521.png,D,B,B,E,A,D,C,D,E,B,D,E,B,E,B,C,B,A,A,D,B,D,B,E,E,D,C,A,B,D,D,B,D,C,A,D,E,D,C,A,D,A,E,C,B,A,B,D,D,B,C,C,B,A,C,A,E,A,B,B,C,A,C,C,C,B,D,C,B,D,B,B
40_1723189175441.png,D,E,B,D,C,B,D,A,A,D,D,D,D,C,E,D,A,C,E,E,D,C,E,A,D,C,C,C,B,C,B,E,E,B,B,E,B,C,E,B,C,B,D,C,B,C,B,B,C,D,A,B,B,A,B,B,B,B,A,B,A,B,B,C,E,A,C,B,D,A,A,C
40_17231813121111.png,A,C,C,E,B,C,D,A,D,A,C,B,E,D,D,B,A,D,C,C,A,B,C,D,A,E,B,D,B,D,B,B,B,C,B,D,C,D,D,A,B,A,C,B,D,C,C,A,E,A,A,C,B,A,A,B,A,A,C,C,A,A,B,C,C,A,B,A,C,B,B,C
40_17231870121391.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
40_17231870251391.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
40_17231910217631.png,E,D,A,B,E,D,A,D,D,D,D,B,D,A,A,E,D,B,A,D,C,C,E,D,C,A,D,B,C,C,A,D,D,D,E,C,B,D,D,D,C,B,A,C,A,A,D,A,D,A,A,B,B,C,B,B,A,D,D,B,B,A,A,B,B,C,C,C,B,B,A,A
40_1723189178441.png,D,E,B,D,B,C,D,A,A,A,D,D,B,C,E,D,A,C,B,E,D,C,E,A,D,C,C,A,B,C,B,A,A,E,D,D,B,B,D,A,C,B,D,A,D,D,B,A,C,A,A,C,A,A,C,A,A,A,A,C,A,B,B,C,A,D,B,B,A,D,B,D
40_17231894511311.png,B,E,E,D,A,D,C,E,C,E,A,E,B,D,E,A,A,C,D,E,D,B,A,B,B,C,E,D,E,B,A,A,D,C,C,A,C,E,B,B,D,B,C,C,B,A,B,A,C,C,B,C,A,A,A,B,B,A,C,C,D,D,D,D,B,D,A,B,B,A,A,D
40_17231812471111.png,C,D,C,C,A,A,D,A,B,A,A,D,D,E,D,D,C,B,D,C,D,D,C,D,A,A,D,C,B,C,A,E,E,C,B,E,C,A,B,A,D,B,D,B,D,A,D,C,B,D,A,C,C,B,A,D,C,C,A,B,C,B,A,C,B,C,D,A,D,B,D,A
40_17231829661441.png,B,D,E,D,B,D,B,C,C,B,E,A,E,E,D,D,A,E,D,A,B,E,D,C,A,E,D,A,B,E,D,D,B,E,A,B,C,C,B,C,B,C,C,C,B,B,D,C,B,A,D,C,B,C,D,C,D,A,D,C,B,D,B,B,C,D,B,C,*,D,C,D
40_17231829731441.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
40_17231865201311.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
40_17231876171311.png,D,C,A,A,A,B,D,A,A,E,A,E,A,B,C,A,A,E,E,B,A,A,A,A,C,C,E,A,C,B,D,E,E,E,B,A,E,E,B,A,D,B,C,C,C,C,B,C,B,C,B,C,C,D,B,D,B,D,C,C,B,B,A,C,E,D,A,C,A,A,A,A
40_1723184681591.png,A,B,D,C,A,D,A,E,A,D,B,C,E,C,C,B,E,E,B,D,B,E,E,C,C,A,C,B,E,B,E,C,C,A,C,B,E,D,C,B,B,D,D,B,D,A,A,A,D,A,B,B,C,B,C,C,B,B,D,A,D,A,B,D,E,C,B,A,D,C,B,C
40_1723180214521.png,B,B,B,C,D,D,C,D,D,A,C,C,D,E,*,C,B,E,E,B,C,C,B,C,E,D,C,D,C,E,D,B,D,C,E,A,C,E,C,A,D,C,D,C,B,A,A,D,C,B,C,D,A,D,E,A,C,A,D,B,*,D,A,C,C,B,D,C,C,A,D,B
40_1723189181441.png,D,E,B,D,C,C,D,A,A,D,D,D,D,C,E,D,A,C,E,E,D,C,E,A,D,C,C,A,B,B,B,A,E,E,D,B,B,C,E,A,D,D,E,C,D,B,B,B,E,A,A,C,B,A,C,A,A,C,A,C,A,A,C,D,A,E,B,A,A,D,B,A
40_17231802981431.png,E,D,D,A,C,A,A,A,C,D,C,B,E,B,B,A,D,A,D,D,D,D,C,D,A,D,A,A,A,D,D,A,D,C,C,E,B,D,B,A,C,A,D,D,D,D,C,C,D,D,C,B,B,D,A,A,A,D,A,C,B,A,B,B,A,A,D,D,C,D,B,B
40_17231876291311.png,C,C,E,A,A,B,D,A,C,E,A,E,A,B,C,A,A,E,E,C,A,A,D,A,C,D,E,E,E,B,D,E,B,A,C,B,C,E,B,A,D,B,D,C,B,C,E,C,B,A,B,C,A,D,C,E,A,D,C,C,C,C,A,C,A,D,A,C,B,A,B,B
40_17231863461391.png,A,E,D,C,A,E,B,E,E,B,B,A,A,B,C,E,E,B,D,D,B,A,A,D,B,D,C,E,E,B,D,A,E,C,C,B,D,A,E,D,B,A,D,B,C,A,C,A,A,D,*,C,C,B,A,E,C,C,C,B,B,B,A,B,A,B,B,C,D,A,B,C
40_17231887051431.png,B,B,C,C,A,A,C,D,C,B,C,D,B,C,A,A,D,E,B,B,D,D,C,D,A,D,A,C,B,A,D,D,C,C,C,B,E,B,B,A,B,A,D,D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
40_17231863647631.png,E,D,A,C,E,E,D,C,B,B,C,D,D,B,B,D,D,B,B,B,D,C,C,D,A,A,C,C,C,C,A,D,D,D,B,D,B,D,E,D,C,D,A,C,A,A,B,B,D,A,A,C,A,C,B,B,D,A,D,B,B,A,A,D,C,A,C,C,B,B,A,C
40_1723179964561.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
40_1723187423441.png,D,D,B,C,B,B,D,A,B,D,C,D,D,C,B,E,A,A,E,C,D,E,E,C,E,E,D,A,D,A,B,A,E,E,B,D,B,A,A,B,E,D,C,D,A,D,C,E,B,D,A,D,A,B,B,C,A,D,A,C,C,A,C,A,B,D,E,A,C,D,E,A
40_1723184709591.png,D,B,C,D,B,C,A,D,B,A,A,C,C,B,B,C,D,D,E,D,A,B,C,E,C,D,D,A,A,B,B,B,C,D,C,C,E,D,A,D,C,E,C,C,B,B,A,B,B,A,D,D,B,B,C,C,B,A,D,C,D,D,C,B,B,#,B,C,C,C,B,E
40_17231863441391.png,C,A,C,A,C,E,B,B,D,C,E,A,E,B,E,B,A,C,E,E,C,D,D,C,E,B,C,E,E,E,A,A,B,C,B,B,D,C,E,D,B,A,D,E,D,D,C,C,#,B,C,B,C,B,C,C,A,C,D,C,B,B,D,A,A,C,B,C,A,B,C,A
40_17231863541391.png,A,B,D,B,A,E,E,C,C,D,B,A,E,C,C,E,B,A,D,B,D,A,B,D,A,B,C,A,E,A,D,A,C,A,B,A,C,E,D,B,B,A,D,B,B,D,B,B,C,D,C,C,D,D,A,C,E,A,C,D,B,B,D,C,A,B,A,D,A,A,B,D
40_1723180178521.png,B,B,B,A,B,A,C,C,B,E,C,A,D,B,B,E,C,A,A,B,B,D,B,A,B,E,D,B,B,E,A,A,D,C,C,E,D,D,C,B,D,C,D,B,A,A,A,A,D,C,C,C,B,C,A,C,A,A,D,B,C,D,B,B,C,B,D,B,C,B,C,B
40_17232178681311.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
40_17231865381311.png,D,E,E,A,A,B,C,A,C,E,A,C,B,E,E,A,A,E,B,E,D,D,A,D,B,D,E,D,E,B,D,E,A,D,C,A,C,E,B,A,D,B,C,D,B,D,A,C,D,A,B,B,A,C,B,E,B,A,C,C,C,C,A,C,C,D,A,C,B,A,D,A
40_17231813071111.png,A,D,C,A,B,C,D,A,D,A,E,D,D,D,D,B,B,D,E,C,E,D,C,A,A,E,A,E,D,D,A,A,C,A,E,C,C,D,B,A,B,A,D,C,C,D,C,B,C,D,A,C,B,B,D,D,C,C,A,C,A,B,C,C,E,A,B,A,A,D,A,C
40_17231803111431.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
40_1723184707591.png,A,A,C,D,B,D,A,C,B,A,A,C,C,B,B,C,D,D,E,D,D,D,D,E,C,D,E,A,A,B,B,B,C,D,C,C,E,D,E,C,C,D,C,C,C,B,A,B,B,B,D,D,B,B,C,C,B,A,D,C,D,D,C,B,B,D,B,C,A,B,C,C
40_17232183191311.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
40_17231876031311.png,D,D,E,A,A,B,D,D,D,E,A,E,A,A,E,A,B,C,E,E,B,A,D,C,A,D,E,C,E,C,D,E,E,A,C,B,C,C,E,A,B,B,C,C,B,C,B,A,C,A,B,C,C,C,A,C,B,D,C,C,C,A,B,C,C,C,A,C,B,B,B,A
40_17231803191431.png,C,D,B,D,C,D,C,A,E,B,B,D,A,A,B,B,D,E,C,C,D,D,A,D,A,E,A,A,E,D,B,C,C,C,A,A,D,B,D,A,E,A,C,D,B,C,C,C,C,E,E,B,B,A,D,A,B,D,A,C,C,A,B,B,B,A,D,A,A,D,B,C
40_17231863331391.png,C,A,C,E,E,D,C,A,D,D,C,A,C,B,C,C,B,D,A,E,E,D,B,D,B,A,C,E,E,B,A,D,D,C,B,A,D,B,D,D,E,A,D,B,C,D,D,C,B,D,C,C,C,B,C,C,A,C,D,C,B,B,D,A,A,C,B,B,A,C,B,A
40_17231865301311.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
40_1723189188441.png,D,E,B,D,C,A,D,A,A,D,D,D,E,C,E,D,A,A,E,E,D,C,E,A,D,C,C,A,B,B,B,A,E,E,D,B,B,C,E,A,A,B,D,D,B,D,C,A,B,D,A,C,B,A,B,C,C,A,A,C,B,B,B,C,D,B,B,A,C,D,B,A
40_17231875841311.png,D,A,D,D,A,D,C,E,C,E,A,C,E,C,D,C,A,C,E,A,C,C,B,A,C,D,E,A,D,E,D,E,E,C,D,B,B,E,D,A,D,B,C,B,C,C,B,C,B,D,B,C,A,C,A,C,D,C,C,B,C,B,D,A,D,A,C,B,B,B,C,B
40_17231812511111.png,A,D,C,C,D,C,E,A,C,A,A,B,D,C,D,C,B,E,C,C,D,B,C,D,A,E,D,E,A,B,B,A,A,C,C,C,B,C,C,B,D,B,D,C,C,B,A,C,B,A,A,C,B,A,D,D,A,C,A,C,A,A,B,C,B,E,B,A,D,B,A,C
40_1723180209521.png,C,A,B,C,A,E,D,D,E,D,B,A,B,A,B,A,B,A,E,B,A,C,B,D,E,B,C,D,B,A,A,A,A,B,E,A,E,A,C,E,D,C,D,B,B,A,C,D,D,B,C,D,C,B,#,C,D,A,D,A,C,D,C,B,D,B,D,C,A,C,B,B
40_1723184711591.png,A,B,C,D,B,D,B,C,B,A,A,C,C,B,B,C,D,D,E,D,A,E,C,E,C,D,E,A,A,B,B,B,C,D,C,C,E,D,A,D,C,E,B,C,C,B,A,B,B,B,D,D,C,C,D,D,B,A,D,C,D,D,C,B,B,C,B,C,A,B,C,B
40_17231821631311.png,D,C,E,A,A,B,C,A,C,E,A,E,D,A,E,B,A,E,E,C,A,B,C,A,C,D,E,E,B,C,D,B,E,D,C,D,C,E,E,A,D,B,C,C,B,D,C,C,B,C,B,C,A,C,D,B,A,D,C,D,A,B,B,B,C,D,A,C,B,C,C,C
40_17231876121311.png,D,C,E,A,A,B,D,A,D,E,A,E,A,E,A,A,A,C,D,E,D,A,B,A,A,C,E,C,D,B,D,B,A,B,E,B,C,E,A,A,D,B,D,C,D,B,C,C,E,A,B,C,A,C,D,C,B,D,C,C,A,B,A,C,E,D,A,C,B,A,B,A
40_17231868041311.png,D,C,E,A,A,D,C,A,A,E,A,E,A,B,C,A,A,C,E,C,D,B,D,B,A,D,E,C,D,B,D,E,D,A,A,B,C,E,A,B,D,B,C,C,B,C,D,A,B,C,B,C,A,A,B,D,C,D,C,D,C,B,B,C,E,D,A,C,B,A,C,B
40_17231870671391.png,C,A,C,E,A,D,E,C,A,A,B,A,D,B,C,C,A,C,D,A,E,C,C,C,A,C,B,E,E,C,D,D,D,C,B,C,A,C,E,C,D,A,D,#,C,B,D,B,A,D,C,C,C,B,C,C,C,C,C,C,B,B,D,C,B,A,A,C,A,A,B,A
40_17231812501111.png,D,E,D,B,B,E,D,A,C,C,C,C,D,C,A,C,A,D,C,B,B,C,D,D,C,E,C,B,A,A,A,E,D,#,C,D,A,A,A,A,D,A,B,C,C,B,A,B,C,C,B,B,D,B,B,B,B,A,B,C,B,B,A,A,B,B,C,B,B,B,C,A
40_1723179935561.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
40_1723184692591.png,D,D,C,E,A,A,B,B,B,B,D,C,C,C,B,E,A,C,D,D,A,C,E,E,C,B,E,E,A,B,E,E,D,B,C,C,A,D,D,A,B,E,C,C,B,B,D,A,D,D,A,D,D,C,D,C,D,B,D,D,A,A,B,A,B,C,B,C,A,D,A,D
40_17231818297631.png,E,D,B,A,D,C,D,A,D,D,D,B,D,D,B,D,D,E,A,E,A,B,A,A,A,A,D,C,C,C,A,D,D,E,A,E,C,D,E,D,D,D,A,C,B,A,A,B,C,B,A,C,D,A,B,D,C,B,D,A,B,B,B,A,D,D,A,C,C,B,C,C
40_1723189184441.png,D,E,B,D,C,D,D,A,A,D,D,D,D,C,E,D,A,C,E,E,D,C,E,A,D,C,C,A,B,B,B,A,E,E,D,B,B,C,E,A,D,D,D,C,D,B,B,B,E,A,A,C,B,A,B,D,A,C,A,C,A,A,B,D,A,E,B,B,A,D,B,D
40_17231826271431.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
40_17231821491311.png,C,C,E,A,A,B,E,A,C,E,A,E,B,B,A,D,A,E,A,E,D,D,C,A,C,C,E,C,B,A,D,E,D,C,D,C,E,E,A,B,B,B,C,C,B,A,B,C,B,D,A,C,A,D,B,C,B,D,C,C,C,D,A,C,D,D,A,B,A,D,C,B
